Document_name 	 Actual Class 	 Predicted Class
9703	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
9705	comp.os.ms-windows.misc	comp.os.ms-windows.misc
9706	comp.os.ms-windows.misc	comp.windows.x
9707	comp.os.ms-windows.misc	comp.windows.x
54682	talk.politics.guns	talk.politics.guns
54683	talk.politics.guns	talk.politics.guns
54680	talk.politics.guns	talk.politics.misc
54681	talk.politics.guns	talk.politics.guns
54686	talk.politics.guns	talk.politics.guns
54687	talk.politics.guns	talk.politics.guns
14994	sci.crypt	sci.crypt
21471	soc.religion.christian	soc.religion.christian
54689	talk.politics.guns	talk.politics.guns
21474	soc.religion.christian	soc.religion.christian
67099	comp.windows.x	comp.windows.x
67098	comp.windows.x	comp.windows.x
67548	comp.windows.x	comp.windows.x
15446	sci.crypt	sci.crypt
67091	comp.windows.x	comp.windows.x
67090	comp.windows.x	comp.windows.x
67092	comp.windows.x	comp.windows.x
67547	comp.windows.x	comp.windows.x
67546	comp.windows.x	comp.windows.x
67545	comp.windows.x	comp.windows.x
67096	comp.windows.x	comp.windows.x
76579	misc.forsale	misc.forsale
68317	comp.windows.x	comp.graphics
68316	comp.windows.x	comp.graphics
15913	sci.crypt	sci.crypt
68311	comp.windows.x	comp.windows.x
9571	comp.os.ms-windows.misc	comp.os.ms-windows.misc
52572	rec.sport.hockey	rec.motorcycles
68318	comp.windows.x	comp.windows.x
15821	sci.crypt	sci.crypt
15820	sci.crypt	sci.crypt
15823	sci.crypt	sci.crypt
15822	sci.crypt	sci.crypt
15825	sci.crypt	sci.crypt
15824	sci.crypt	sci.crypt
15827	sci.crypt	sci.crypt
15826	sci.crypt	sci.crypt
9577	comp.os.ms-windows.misc	comp.graphics
178813	talk.politics.misc	talk.politics.misc
178814	talk.politics.misc	talk.religion.misc
178819	talk.politics.misc	talk.politics.misc
178818	talk.politics.misc	talk.politics.misc
54026	rec.sport.hockey	rec.sport.hockey
54023	rec.sport.hockey	rec.sport.hockey
54020	rec.sport.hockey	rec.sport.hockey
54021	rec.sport.hockey	rec.sport.hockey
9579	comp.os.ms-windows.misc	comp.graphics
54028	rec.sport.hockey	rec.sport.hockey
54029	rec.sport.hockey	rec.sport.hockey
62117	sci.space	sci.space
62116	sci.space	sci.space
62115	sci.space	talk.religion.misc
62114	sci.space	sci.space
104768	rec.motorcycles	rec.motorcycles
62118	sci.space	sci.space
53766	rec.sport.hockey	rec.sport.hockey
66944	comp.windows.x	comp.windows.x
66945	comp.windows.x	comp.windows.x
66946	comp.windows.x	comp.windows.x
66943	comp.windows.x	comp.windows.x
178723	talk.politics.misc	talk.politics.misc
66949	comp.windows.x	comp.windows.x
53235	alt.atheism	alt.atheism
53230	alt.atheism	alt.atheism
38398	comp.graphics	comp.graphics
103029	rec.autos	rec.autos
103754	rec.autos	rec.autos
103755	rec.autos	rec.autos
103024	rec.autos	rec.autos
103025	rec.autos	rec.autos
103751	rec.autos	rec.autos
103020	rec.autos	sci.space
103753	rec.autos	rec.autos
67327	comp.windows.x	comp.windows.x
58974	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
67324	comp.windows.x	sci.crypt
67323	comp.windows.x	comp.windows.x
67321	comp.windows.x	sci.electronics
67320	comp.windows.x	comp.windows.x
52909	alt.atheism	alt.atheism
54231	talk.politics.guns	talk.politics.guns
67328	comp.windows.x	comp.windows.x
58977	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
104830	rec.motorcycles	rec.motorcycles
103502	rec.autos	rec.autos
58795	sci.med	sci.med
58796	sci.med	sci.med
59216	sci.med	sci.med
15311	sci.crypt	sci.crypt
15310	sci.crypt	comp.windows.x
59212	sci.med	sci.med
59213	sci.med	sci.med
61499	sci.space	sci.space
15314	sci.crypt	sci.crypt
61497	sci.space	talk.politics.misc
61496	sci.space	sci.space
61494	sci.space	sci.space
61492	sci.space	sci.space
61491	sci.space	sci.space
61490	sci.space	sci.space
103404	rec.autos	rec.autos
60554	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
39048	comp.graphics	comp.graphics
83726	talk.religion.misc	alt.atheism
9959	comp.os.ms-windows.misc	comp.os.ms-windows.misc
9954	comp.os.ms-windows.misc	comp.os.ms-windows.misc
39042	comp.graphics	comp.sys.ibm.pc.hardware
39045	comp.graphics	comp.graphics
9950	comp.os.ms-windows.misc	comp.os.ms-windows.misc
9953	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
83720	talk.religion.misc	talk.religion.misc
51810	comp.sys.mac.hardware	comp.sys.mac.hardware
51811	comp.sys.mac.hardware	comp.sys.mac.hardware
51813	comp.sys.mac.hardware	comp.sys.mac.hardware
51814	comp.sys.mac.hardware	comp.sys.mac.hardware
51815	comp.sys.mac.hardware	comp.sys.mac.hardware
51817	comp.sys.mac.hardware	comp.sys.mac.hardware
51818	comp.sys.mac.hardware	comp.sys.mac.hardware
52578	rec.sport.hockey	rec.sport.hockey
52579	rec.sport.hockey	rec.sport.hockey
21643	soc.religion.christian	soc.religion.christian
21641	soc.religion.christian	soc.religion.christian
21647	soc.religion.christian	soc.religion.christian
21644	soc.religion.christian	soc.religion.christian
21645	soc.religion.christian	soc.religion.christian
21649	soc.religion.christian	soc.religion.christian
38550	comp.graphics	comp.graphics
38807	comp.graphics	comp.graphics
38553	comp.graphics	comp.graphics
38802	comp.graphics	comp.graphics
38555	comp.graphics	misc.forsale
68120	comp.windows.x	comp.windows.x
38808	comp.graphics	comp.graphics
38809	comp.graphics	comp.graphics
60455	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60456	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60457	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60451	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60453	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
104765	rec.motorcycles	rec.motorcycles
104766	rec.motorcycles	rec.motorcycles
9570	comp.os.ms-windows.misc	comp.windows.x
104760	rec.motorcycles	rec.motorcycles
104761	rec.motorcycles	misc.forsale
53944	rec.sport.hockey	rec.sport.hockey
53946	rec.sport.hockey	rec.sport.hockey
53947	rec.sport.hockey	rec.sport.hockey
53764	rec.sport.hockey	rec.sport.hockey
53942	rec.sport.hockey	rec.sport.hockey
53943	rec.sport.hockey	rec.sport.hockey
58798	sci.med	sci.med
58799	sci.med	sci.med
54239	rec.sport.hockey	rec.sport.hockey
54238	alt.atheism	alt.atheism
58978	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
58979	comp.sys.ibm.pc.hardware	comp.graphics
14831	sci.crypt	sci.crypt
104835	rec.motorcycles	rec.motorcycles
104836	rec.motorcycles	rec.motorcycles
54230	rec.sport.hockey	rec.sport.hockey
54237	alt.atheism	alt.atheism
104831	rec.motorcycles	rec.motorcycles
54235	alt.atheism	alt.atheism
58973	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
84510	talk.religion.misc	talk.religion.misc
75867	misc.forsale	misc.forsale
74793	misc.forsale	misc.forsale
67158	comp.windows.x	comp.windows.x
67150	comp.windows.x	comp.windows.x
67153	comp.windows.x	comp.windows.x
67155	comp.windows.x	comp.windows.x
67156	comp.windows.x	comp.windows.x
67157	comp.windows.x	comp.windows.x
76783	misc.forsale	misc.forsale
76782	misc.forsale	misc.forsale
76781	misc.forsale	misc.forsale
76780	misc.forsale	misc.forsale
76038	misc.forsale	misc.forsale
76785	misc.forsale	misc.forsale
76789	misc.forsale	misc.forsale
76036	misc.forsale	misc.forsale
76031	misc.forsale	rec.autos
76033	misc.forsale	misc.forsale
76032	misc.forsale	misc.forsale
59519	sci.med	sci.med
59518	sci.med	sci.med
59510	sci.med	sci.med
59515	sci.med	talk.politics.misc
59514	sci.med	sci.med
59516	sci.med	sci.med
76258	misc.forsale	misc.forsale
104945	rec.motorcycles	rec.motorcycles
76250	misc.forsale	misc.forsale
76256	misc.forsale	misc.forsale
50449	comp.sys.mac.hardware	comp.sys.mac.hardware
50440	comp.sys.mac.hardware	comp.sys.mac.hardware
50441	comp.sys.mac.hardware	rec.autos
50442	comp.sys.mac.hardware	misc.forsale
50443	comp.sys.mac.hardware	comp.sys.mac.hardware
50444	comp.sys.mac.hardware	comp.sys.mac.hardware
50445	comp.sys.mac.hardware	comp.sys.mac.hardware
50446	comp.sys.mac.hardware	comp.sys.mac.hardware
38697	comp.graphics	comp.graphics
77258	talk.politics.mideast	talk.politics.mideast
77257	talk.politics.mideast	talk.politics.mideast
77254	talk.politics.mideast	talk.politics.mideast
77251	talk.politics.mideast	talk.politics.mideast
38230	comp.graphics	comp.graphics
38232	comp.graphics	comp.graphics
38238	comp.graphics	comp.graphics
104942	rec.motorcycles	rec.motorcycles
61005	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61006	comp.sys.ibm.pc.hardware	comp.graphics
61000	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61003	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
51313	alt.atheism	alt.atheism
51312	alt.atheism	alt.atheism
61008	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61009	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
51314	alt.atheism	alt.atheism
60202	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60209	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60208	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
76786	misc.forsale	misc.forsale
104599	rec.motorcycles	rec.motorcycles
104598	rec.motorcycles	rec.motorcycles
51173	alt.atheism	alt.atheism
51172	alt.atheism	alt.atheism
51170	alt.atheism	alt.atheism
104593	rec.motorcycles	rec.motorcycles
74780	misc.forsale	misc.forsale
74783	misc.forsale	misc.forsale
104590	rec.motorcycles	rec.motorcycles
74784	misc.forsale	sci.electronics
104595	rec.motorcycles	rec.motorcycles
104594	rec.motorcycles	rec.motorcycles
178536	talk.politics.misc	talk.politics.misc
61264	sci.space	sci.space
61265	sci.space	sci.space
178537	talk.politics.misc	talk.politics.misc
61268	sci.space	sci.space
76788	misc.forsale	misc.forsale
9499	comp.os.ms-windows.misc	comp.graphics
9149	comp.os.ms-windows.misc	comp.windows.x
9490	comp.os.ms-windows.misc	comp.windows.x
9491	comp.os.ms-windows.misc	sci.electronics
9140	comp.os.ms-windows.misc	comp.graphics
9493	comp.os.ms-windows.misc	comp.os.ms-windows.misc
9494	comp.os.ms-windows.misc	sci.electronics
9496	comp.os.ms-windows.misc	sci.electronics
9145	comp.os.ms-windows.misc	comp.sys.mac.hardware
54469	alt.atheism	alt.atheism
52150	comp.sys.mac.hardware	comp.sys.mac.hardware
52151	comp.sys.mac.hardware	comp.sys.mac.hardware
52152	comp.sys.mac.hardware	comp.sys.mac.hardware
52154	comp.sys.mac.hardware	comp.graphics
20851	soc.religion.christian	soc.religion.christian
20852	soc.religion.christian	soc.religion.christian
58126	sci.med	sci.med
52158	comp.sys.mac.hardware	comp.sys.mac.hardware
20858	soc.religion.christian	soc.religion.christian
53202	alt.atheism	alt.atheism
53201	alt.atheism	alt.atheism
9725	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
9722	comp.os.ms-windows.misc	comp.windows.x
9723	comp.os.ms-windows.misc	comp.windows.x
53205	alt.atheism	talk.religion.misc
9721	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
53209	alt.atheism	alt.atheism
9728	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
9729	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
21324	soc.religion.christian	soc.religion.christian
21327	soc.religion.christian	soc.religion.christian
21326	soc.religion.christian	soc.religion.christian
21453	soc.religion.christian	soc.religion.christian
21452	soc.religion.christian	soc.religion.christian
21322	soc.religion.christian	soc.religion.christian
21328	soc.religion.christian	soc.religion.christian
21458	soc.religion.christian	soc.religion.christian
20583	soc.religion.christian	soc.religion.christian
20581	soc.religion.christian	soc.religion.christian
20586	soc.religion.christian	soc.religion.christian
20587	soc.religion.christian	soc.religion.christian
20585	soc.religion.christian	soc.religion.christian
20589	soc.religion.christian	soc.religion.christian
20785	soc.religion.christian	soc.religion.christian
55246	talk.politics.guns	talk.politics.guns
38699	comp.graphics	comp.graphics
74829	misc.forsale	rec.autos
74824	misc.forsale	misc.forsale
15809	sci.crypt	sci.crypt
15806	sci.crypt	sci.crypt
15803	sci.crypt	sci.crypt
74826	misc.forsale	misc.forsale
15801	sci.crypt	sci.crypt
178839	talk.politics.misc	talk.religion.misc
74827	misc.forsale	misc.forsale
178299	talk.politics.misc	talk.politics.misc
178298	talk.politics.misc	talk.politics.misc
178833	talk.politics.misc	talk.politics.misc
178832	talk.politics.misc	talk.politics.misc
178831	talk.politics.misc	talk.politics.misc
178293	talk.politics.misc	talk.politics.misc
178836	talk.politics.misc	talk.politics.misc
178835	talk.politics.misc	talk.politics.misc
178522	talk.politics.misc	talk.politics.misc
54009	rec.sport.hockey	rec.sport.hockey
54004	rec.sport.hockey	rec.sport.hockey
54005	rec.sport.hockey	rec.sport.hockey
54007	rec.sport.hockey	rec.sport.hockey
54000	rec.sport.hockey	rec.sport.hockey
54002	rec.sport.hockey	rec.sport.hockey
54003	rec.sport.hockey	rec.sport.hockey
58824	sci.med	sci.med
83985	talk.religion.misc	talk.religion.misc
67520	comp.windows.x	comp.windows.x
83987	talk.religion.misc	talk.religion.misc
67525	comp.windows.x	comp.windows.x
67524	comp.windows.x	comp.windows.x
83983	talk.religion.misc	talk.religion.misc
67526	comp.windows.x	comp.graphics
67528	comp.windows.x	comp.windows.x
83988	talk.religion.misc	alt.atheism
66923	comp.windows.x	comp.windows.x
66920	comp.windows.x	comp.windows.x
66921	comp.windows.x	comp.windows.x
66926	comp.windows.x	comp.windows.x
66925	comp.windows.x	comp.windows.x
178740	talk.politics.misc	talk.politics.misc
178743	talk.politics.misc	talk.politics.guns
178745	talk.politics.misc	talk.religion.misc
178746	talk.politics.misc	talk.politics.misc
66932	comp.windows.x	comp.windows.x
103008	rec.autos	rec.autos
103009	rec.autos	rec.autos
39053	comp.graphics	comp.graphics
59182	sci.med	sci.med
59183	sci.med	sci.med
59181	sci.med	sci.med
103000	rec.autos	rec.autos
103001	rec.autos	rec.autos
103002	rec.autos	misc.forsale
103003	rec.autos	rec.autos
103005	rec.autos	rec.autos
59189	sci.med	sci.med
51788	comp.sys.mac.hardware	comp.sys.mac.hardware
51780	comp.sys.mac.hardware	comp.sys.mac.hardware
51782	comp.sys.mac.hardware	comp.sys.ibm.pc.hardware
51783	comp.sys.mac.hardware	comp.sys.mac.hardware
51784	comp.sys.mac.hardware	comp.sys.mac.hardware
51785	comp.sys.mac.hardware	comp.sys.mac.hardware
51786	comp.sys.mac.hardware	comp.sys.mac.hardware
15379	sci.crypt	sci.crypt
15378	sci.crypt	sci.crypt
15371	sci.crypt	sci.crypt
15370	sci.crypt	sci.crypt
15373	sci.crypt	sci.crypt
59237	sci.med	sci.med
59231	sci.med	sci.med
101622	rec.autos	rec.autos
101623	rec.autos	rec.autos
10834	comp.os.ms-windows.misc	comp.windows.x
104958	rec.motorcycles	rec.motorcycles
39057	comp.graphics	comp.windows.x
39064	comp.graphics	comp.graphics
39063	comp.graphics	comp.graphics
39062	comp.graphics	comp.graphics
39061	comp.graphics	comp.graphics
39060	comp.graphics	comp.graphics
39069	comp.graphics	comp.graphics
39068	comp.graphics	comp.graphics
51619	comp.sys.mac.hardware	comp.sys.mac.hardware
9932	comp.os.ms-windows.misc	comp.graphics
9931	comp.os.ms-windows.misc	comp.graphics
9936	comp.os.ms-windows.misc	comp.sys.mac.hardware
9935	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
9934	comp.os.ms-windows.misc	comp.graphics
104957	rec.motorcycles	rec.motorcycles
59196	sci.med	comp.graphics
104955	rec.motorcycles	rec.motorcycles
103037	rec.autos	rec.autos
21660	soc.religion.christian	soc.religion.christian
59199	sci.med	sci.med
21662	soc.religion.christian	soc.religion.christian
21664	soc.religion.christian	soc.religion.christian
21665	soc.religion.christian	soc.religion.christian
67882	comp.windows.x	comp.windows.x
67331	comp.windows.x	comp.windows.x
38824	comp.graphics	comp.graphics
38825	comp.graphics	comp.graphics
38827	comp.graphics	comp.graphics
38820	comp.graphics	comp.graphics
60439	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
102836	rec.autos	rec.autos
102834	rec.autos	rec.autos
102835	rec.autos	rec.autos
102832	rec.autos	comp.graphics
102833	rec.autos	rec.autos
104789	rec.motorcycles	rec.motorcycles
9551	comp.os.ms-windows.misc	sci.crypt
53923	rec.sport.hockey	rec.sport.hockey
104784	rec.motorcycles	rec.motorcycles
53921	rec.sport.hockey	rec.sport.hockey
53927	rec.sport.hockey	rec.sport.hockey
9557	comp.os.ms-windows.misc	comp.sys.ibm.pc.hardware
53925	rec.sport.hockey	rec.sport.hockey
58918	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
58913	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
58910	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
58911	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
58916	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
58917	comp.sys.ibm.pc.hardware	comp.sys.mac.hardware
60464	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
102788	rec.autos	rec.autos
102780	rec.autos	rec.autos
102781	rec.autos	rec.autos
102782	rec.autos	rec.autos
21596	soc.religion.christian	soc.religion.christian
102785	rec.autos	rec.autos
102786	rec.autos	rec.autos
102787	rec.autos	rec.motorcycles
84570	talk.religion.misc	alt.atheism
20968	soc.religion.christian	soc.religion.christian
39669	comp.graphics	comp.graphics
39661	comp.graphics	comp.graphics
39663	comp.graphics	comp.graphics
39662	comp.graphics	comp.graphics
39666	comp.graphics	comp.graphics
54251	rec.sport.hockey	rec.sport.hockey
67983	comp.windows.x	comp.graphics
54255	rec.sport.hockey	rec.sport.hockey
54257	rec.sport.hockey	rec.sport.hockey
54259	rec.sport.hockey	rec.sport.hockey
59537	sci.med	sci.med
59535	sci.med	sci.med
59534	sci.med	sci.electronics
59533	sci.med	sci.med
59532	sci.med	sci.med
59531	sci.med	sci.med
76013	misc.forsale	misc.forsale
76012	misc.forsale	misc.forsale
76011	misc.forsale	misc.forsale
76010	misc.forsale	comp.sys.ibm.pc.hardware
76017	misc.forsale	sci.electronics
76015	misc.forsale	misc.forsale
59222	sci.med	sci.med
178994	talk.politics.misc	talk.politics.misc
178995	talk.politics.misc	talk.religion.misc
178996	talk.politics.misc	talk.politics.guns
178997	talk.politics.misc	talk.politics.guns
178991	talk.politics.misc	talk.politics.misc
178992	talk.politics.misc	talk.politics.misc
178993	talk.politics.misc	talk.religion.misc
38791	comp.graphics	comp.graphics
178998	talk.politics.misc	talk.politics.misc
178999	talk.politics.misc	talk.politics.mideast
67987	comp.windows.x	comp.windows.x
68215	comp.windows.x	comp.windows.x
77274	talk.politics.mideast	talk.politics.mideast
77276	talk.politics.mideast	talk.politics.mideast
61483	sci.space	sci.space
61485	sci.space	sci.space
76277	misc.forsale	sci.space
103492	rec.autos	misc.forsale
76274	misc.forsale	misc.forsale
103497	rec.autos	rec.autos
76272	misc.forsale	misc.forsale
76271	misc.forsale	misc.forsale
103494	rec.autos	rec.autos
38218	comp.graphics	comp.graphics
76278	misc.forsale	misc.forsale
76665	misc.forsale	misc.forsale
178365	talk.politics.misc	talk.politics.misc
76663	misc.forsale	misc.forsale
61062	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61060	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61067	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61064	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61065	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
61068	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60882	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60881	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60887	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60229	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60884	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60227	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60889	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
60888	comp.sys.ibm.pc.hardware	comp.sys.ibm.pc.hardware
